zona,restaurante,archivo,tipo,plato_o_descripcion,fuente,url_origen,ancho_px,alto_px
granada,Irreverente,irreverente-02.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Irreverente/@37.1743827,-3.6001676,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fdf217e42c9d:0x2d999447cdd6fc1!8m2!3d37.1743827!4d-3.6001676!16s%2Fg%2F11qmn49y5s?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1080,1920
granada,Irreverente,irreverente-03.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Irreverente/@37.1743827,-3.6001676,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fdf217e42c9d:0x2d999447cdd6fc1!8m2!3d37.1743827!4d-3.6001676!16s%2Fg%2F11qmn49y5s?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
granada,Irreverente,irreverente-04.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Irreverente/@37.1743827,-3.6001676,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fdf217e42c9d:0x2d999447cdd6fc1!8m2!3d37.1743827!4d-3.6001676!16s%2Fg%2F11qmn49y5s?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
granada,Irreverente,irreverente-05.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Irreverente/@37.1743827,-3.6001676,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fdf217e42c9d:0x2d999447cdd6fc1!8m2!3d37.1743827!4d-3.6001676!16s%2Fg%2F11qmn49y5s?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1536
granada,Irreverente,irreverente-06.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Irreverente/@37.1743827,-3.6001676,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fdf217e42c9d:0x2d999447cdd6fc1!8m2!3d37.1743827!4d-3.6001676!16s%2Fg%2F11qmn49y5s?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
granada,Irreverente,irreverente-07.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Irreverente/@37.1743827,-3.6001676,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fdf217e42c9d:0x2d999447cdd6fc1!8m2!3d37.1743827!4d-3.6001676!16s%2Fg%2F11qmn49y5s?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1152
granada,Irreverente,irreverente-08.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Irreverente/@37.1743827,-3.6001676,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fdf217e42c9d:0x2d999447cdd6fc1!8m2!3d37.1743827!4d-3.6001676!16s%2Fg%2F11qmn49y5s?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1080,1920
granada,Irreverente,irreverente-09.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/Irreverente/@37.1743827,-3.6001676,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fdf217e42c9d:0x2d999447cdd6fc1!8m2!3d37.1743827!4d-3.6001676!16s%2Fg%2F11qmn49y5s?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1170,659
granada,Irreverente,irreverente-10.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/Irreverente/@37.1743827,-3.6001676,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fdf217e42c9d:0x2d999447cdd6fc1!8m2!3d37.1743827!4d-3.6001676!16s%2Fg%2F11qmn49y5s?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1080,1920
granada,EntreBrasas,entrebrasas-01.jpg,plato_estrella,carne a la brasa,google.com,"https://www.google.com/maps/place/EntreBrasas/@37.1737395,-3.59846,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbe9b117205:0x2884e1a1530ad211!8m2!3d37.1737395!4d-3.59846!16s%2Fg%2F11b7q6fkpq?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1542,2048
granada,EntreBrasas,entrebrasas-02.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/EntreBrasas/@37.1737395,-3.59846,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbe9b117205:0x2884e1a1530ad211!8m2!3d37.1737395!4d-3.59846!16s%2Fg%2F11b7q6fkpq?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
granada,EntreBrasas,entrebrasas-03.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/EntreBrasas/@37.1737395,-3.59846,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbe9b117205:0x2884e1a1530ad211!8m2!3d37.1737395!4d-3.59846!16s%2Fg%2F11b7q6fkpq?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
granada,EntreBrasas,entrebrasas-04.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/EntreBrasas/@37.1737395,-3.59846,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbe9b117205:0x2884e1a1530ad211!8m2!3d37.1737395!4d-3.59846!16s%2Fg%2F11b7q6fkpq?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
granada,EntreBrasas,entrebrasas-05.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/EntreBrasas/@37.1737395,-3.59846,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbe9b117205:0x2884e1a1530ad211!8m2!3d37.1737395!4d-3.59846!16s%2Fg%2F11b7q6fkpq?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
granada,EntreBrasas,entrebrasas-06.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/EntreBrasas/@37.1737395,-3.59846,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbe9b117205:0x2884e1a1530ad211!8m2!3d37.1737395!4d-3.59846!16s%2Fg%2F11b7q6fkpq?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1152
granada,EntreBrasas,entrebrasas-07.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/EntreBrasas/@37.1737395,-3.59846,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbe9b117205:0x2884e1a1530ad211!8m2!3d37.1737395!4d-3.59846!16s%2Fg%2F11b7q6fkpq?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
granada,EntreBrasas,entrebrasas-08.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/EntreBrasas/@37.1737395,-3.59846,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbe9b117205:0x2884e1a1530ad211!8m2!3d37.1737395!4d-3.59846!16s%2Fg%2F11b7q6fkpq?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
granada,EntreBrasas,entrebrasas-09.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/EntreBrasas/@37.1737395,-3.59846,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbe9b117205:0x2884e1a1530ad211!8m2!3d37.1737395!4d-3.59846!16s%2Fg%2F11b7q6fkpq?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1152,2048
granada,EntreBrasas,entrebrasas-10.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/EntreBrasas/@37.1737395,-3.59846,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbe9b117205:0x2884e1a1530ad211!8m2!3d37.1737395!4d-3.59846!16s%2Fg%2F11b7q6fkpq?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1536
granada,Rosario Varela,rosario-varela-01.jpg,plato_estrella,tapas bao cocina fusion,google.com,"https://www.google.com/maps/place/Rosario+Varela/@37.1729157,-3.5963682,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbbff242b3b:0xb55fa67afb9ea6cc!8m2!3d37.1729157!4d-3.5963682!16s%2Fg%2F11bzyp9cqj?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1542
granada,Rosario Varela,rosario-varela-02.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Rosario+Varela/@37.1729157,-3.5963682,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbbff242b3b:0xb55fa67afb9ea6cc!8m2!3d37.1729157!4d-3.5963682!16s%2Fg%2F11bzyp9cqj?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
granada,Rosario Varela,rosario-varela-03.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Rosario+Varela/@37.1729157,-3.5963682,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbbff242b3b:0xb55fa67afb9ea6cc!8m2!3d37.1729157!4d-3.5963682!16s%2Fg%2F11bzyp9cqj?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
granada,Rosario Varela,rosario-varela-04.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Rosario+Varela/@37.1729157,-3.5963682,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbbff242b3b:0xb55fa67afb9ea6cc!8m2!3d37.1729157!4d-3.5963682!16s%2Fg%2F11bzyp9cqj?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1536
granada,Rosario Varela,rosario-varela-05.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Rosario+Varela/@37.1729157,-3.5963682,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbbff242b3b:0xb55fa67afb9ea6cc!8m2!3d37.1729157!4d-3.5963682!16s%2Fg%2F11bzyp9cqj?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1536
granada,Rosario Varela,rosario-varela-06.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Rosario+Varela/@37.1729157,-3.5963682,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbbff242b3b:0xb55fa67afb9ea6cc!8m2!3d37.1729157!4d-3.5963682!16s%2Fg%2F11bzyp9cqj?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",921,2048
granada,Rosario Varela,rosario-varela-07.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Rosario+Varela/@37.1729157,-3.5963682,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbbff242b3b:0xb55fa67afb9ea6cc!8m2!3d37.1729157!4d-3.5963682!16s%2Fg%2F11bzyp9cqj?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1536
granada,Rosario Varela,rosario-varela-08.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Rosario+Varela/@37.1729157,-3.5963682,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbbff242b3b:0xb55fa67afb9ea6cc!8m2!3d37.1729157!4d-3.5963682!16s%2Fg%2F11bzyp9cqj?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
granada,Rosario Varela,rosario-varela-09.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/Rosario+Varela/@37.1729157,-3.5963682,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbbff242b3b:0xb55fa67afb9ea6cc!8m2!3d37.1729157!4d-3.5963682!16s%2Fg%2F11bzyp9cqj?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1536
granada,Rosario Varela,rosario-varela-10.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/Rosario+Varela/@37.1729157,-3.5963682,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbbff242b3b:0xb55fa67afb9ea6cc!8m2!3d37.1729157!4d-3.5963682!16s%2Fg%2F11bzyp9cqj?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1920,1080
granada,Bar Patio Braserito,bar-patio-braserito-01.jpg,plato_estrella,carne a la brasa tapas,google.com,"https://www.google.com/maps/place/Bar+Patio+Braserito/@37.1729602,-3.5965505,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbc00c64079:0xd815f1e903158a4b!8m2!3d37.1729602!4d-3.5965505!16s%2Fg%2F1q5bn5v_d?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1080,1443
granada,Bar Patio Braserito,bar-patio-braserito-02.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Bar+Patio+Braserito/@37.1729602,-3.5965505,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbc00c64079:0xd815f1e903158a4b!8m2!3d37.1729602!4d-3.5965505!16s%2Fg%2F1q5bn5v_d?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",720,1280
granada,Bar Patio Braserito,bar-patio-braserito-03.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Bar+Patio+Braserito/@37.1729602,-3.5965505,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbc00c64079:0xd815f1e903158a4b!8m2!3d37.1729602!4d-3.5965505!16s%2Fg%2F1q5bn5v_d?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1542
granada,Bar Patio Braserito,bar-patio-braserito-04.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Bar+Patio+Braserito/@37.1729602,-3.5965505,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbc00c64079:0xd815f1e903158a4b!8m2!3d37.1729602!4d-3.5965505!16s%2Fg%2F1q5bn5v_d?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1152
granada,Bar Patio Braserito,bar-patio-braserito-05.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Bar+Patio+Braserito/@37.1729602,-3.5965505,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbc00c64079:0xd815f1e903158a4b!8m2!3d37.1729602!4d-3.5965505!16s%2Fg%2F1q5bn5v_d?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
granada,Bar Patio Braserito,bar-patio-braserito-06.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Bar+Patio+Braserito/@37.1729602,-3.5965505,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbc00c64079:0xd815f1e903158a4b!8m2!3d37.1729602!4d-3.5965505!16s%2Fg%2F1q5bn5v_d?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1536
granada,Bar Patio Braserito,bar-patio-braserito-07.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Bar+Patio+Braserito/@37.1729602,-3.5965505,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbc00c64079:0xd815f1e903158a4b!8m2!3d37.1729602!4d-3.5965505!16s%2Fg%2F1q5bn5v_d?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
granada,Bar Patio Braserito,bar-patio-braserito-08.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Bar+Patio+Braserito/@37.1729602,-3.5965505,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbc00c64079:0xd815f1e903158a4b!8m2!3d37.1729602!4d-3.5965505!16s%2Fg%2F1q5bn5v_d?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1536
granada,Bar Patio Braserito,bar-patio-braserito-09.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/Bar+Patio+Braserito/@37.1729602,-3.5965505,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbc00c64079:0xd815f1e903158a4b!8m2!3d37.1729602!4d-3.5965505!16s%2Fg%2F1q5bn5v_d?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1170,1560
granada,Bar Patio Braserito,bar-patio-braserito-10.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/Bar+Patio+Braserito/@37.1729602,-3.5965505,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbc00c64079:0xd815f1e903158a4b!8m2!3d37.1729602!4d-3.5965505!16s%2Fg%2F1q5bn5v_d?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1638,2048
granada,Bar Avila,bar-avila-01.jpg,plato_estrella,jamon asado tapa,google.com,"https://www.google.com/maps/place/Bar+%C3%81vila+Tapas/@37.1700083,-3.5990722,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcbd02551efd:0x6b4d4866896818d1!8m2!3d37.1700083!4d-3.5990722!16s%2Fg%2F113hc6ksy?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1152,2048
